"county","tract","zcta","CountyName","ZIPName","hus20","afact"
"County code","Tract","ZIP census tabulation area","County name","ZIP Code name","Total housing units (2020 Census)","tract-to-zcta allocation factor"
"09003","4601.00","06107","Hartford CT","West Hartford, CT",41,0.0281 
"09003","4602.02","06032","Hartford CT","Farmington, CT",2184,0.995 
"09003","4602.02","06053","Hartford CT","New Britain, CT",9,0.0041 
"09003","4602.02","06062","Hartford CT","Plainville, CT",2,0.0009 
"09003","4602.03","06032","Hartford CT","Farmington, CT",1578,1 
"09003","4602.04","06032","Hartford CT","Farmington, CT",2313,0.8647 
"09003","4602.04","06085","Hartford CT","Unionville, CT",362,0.1353 
"09003","4603.01","06032","Hartford CT","Farmington, CT",891,0.4311 
"09003","4603.01","06085","Hartford CT","Unionville, CT",1176,0.5689 
"09003","4603.02","06001","Hartford CT","Avon, CT",199,0.1175 
"09003","4603.02","06085","Hartford CT","Unionville, CT",1495,0.8825 
"09003","4621.01","06001","Hartford CT","Avon, CT",2607,1 
"09003","4621.02","06001","Hartford CT","Avon, CT",1483,1 
"09003","4622.01","06001","Hartford CT","Avon, CT",2332,1 
"09003","4622.02","06001","Hartford CT","Avon, CT",1291,1 
"09003","4641.01","06019","Hartford CT","Canton, CT",1939,0.9408 
"09003","4641.01","06020","Hartford CT","Canton Center, CT (PO boxes)",12,0.0058 
"09003","4641.01","06022","Hartford CT","Collinsville, CT (PO boxes)",58,0.0281 
"09003","4641.01","06059","Hartford CT","North Canton, CT (PO boxes)",52,0.0252 
"09003","4641.02","06019","Hartford CT","Canton, CT",2322,1 
"09003","4661.01","06070","Hartford CT","Simsbury, CT",1187,0.4718 
"09003","4661.01","06089","Hartford CT","Weatogue, CT",754,0.2997 
"09003","4661.01","06092","Hartford CT","West Simsbury, CT",575,0.2285 
"09003","4661.02","06070","Hartford CT","Simsbury, CT",972,0.4551 
"09003","4661.02","06089","Hartford CT","Weatogue, CT",937,0.4387 
"09003","4661.02","06092","Hartford CT","West Simsbury, CT",227,0.1063 
"09003","4662.01","06070","Hartford CT","Simsbury, CT",1175,1 
"09003","4662.02","06070","Hartford CT","Simsbury, CT",772,0.5757 
"09003","4662.02","06092","Hartford CT","West Simsbury, CT",569,0.4243 
"09003","4663.00","06070","Hartford CT","Simsbury, CT",1820,1 
"09003","4664.00","06001","Hartford CT","Avon, CT",3,0.0028 
"09003","4664.00","06070","Hartford CT","Simsbury, CT",395,0.3695 
"09003","4664.00","06081","Hartford CT","Tariffville, CT",671,0.6277 
"09003","4681.01","06035","Hartford CT","Granby, CT",1328,0.4979 
"09003","4681.01","06060","Hartford CT","North Granby, CT",901,0.3378 
"09003","4681.01","06090","Hartford CT","West Granby, CT",438,0.1642 
"09003","4681.02","06035","Hartford CT","Granby, CT",1781,1 
"09003","4701.00","06026","Hartford CT","East Granby, CT",2177,0.9973 
"09003","4701.00","06035","Hartford CT","Granby, CT",6,0.0027 
"09003","4711.00","06002","Hartford CT","Bloomfield, CT",1362,1 
"09003","4712.00","06002","Hartford CT","Bloomfield, CT",1200,1 
"09003","4713.00","06002","Hartford CT","Bloomfield, CT",2499,1 
"09003","4714.00","06001","Hartford CT","Avon, CT",1,0.0004 
"09003","4714.00","06002","Hartford CT","Bloomfield, CT",2784,0.9996 
"09003","4715.00","06002","Hartford CT","Bloomfield, CT",1871,1 
"09003","4731.00","06002","Hartford CT","Bloomfield, CT",18,0.0079 
"09003","4731.00","06095","Hartford CT","Windsor, CT",2271,0.9921 
"09003","4734.00","06095","Hartford CT","Windsor, CT",1084,1 
"09003","4735.01","06095","Hartford CT","Windsor, CT",1849,1 
"09003","4735.02","06095","Hartford CT","Windsor, CT",1457,1 
"09003","4736.01","06095","Hartford CT","Windsor, CT",1364,1 
"09003","4736.02","06095","Hartford CT","Windsor, CT",1031,1 
"09003","4737.00","06095","Hartford CT","Windsor, CT",2242,1 
"09003","4738.00","06095","Hartford CT","Windsor, CT",722,1 
"09003","4761.00","06096","Hartford CT","Windsor Locks, CT",2245,1 
"09003","4762.00","06096","Hartford CT","Windsor Locks, CT",1153,1 
"09003","4763.00","06096","Hartford CT","Windsor Locks, CT",2417,1 
"09003","4771.01","06078","Hartford CT","Suffield, CT",1502,0.8799 
"09003","4771.01","06093","Hartford CT","West Suffield, CT",205,0.1201 
"09003","4771.03","06078","Hartford CT","Suffield, CT",1672,1 
"09003","4771.04","06078","Hartford CT","Suffield, CT",1257,0.9992 
"09003","4771.04","06080","Hartford CT","Suffield, CT",1,0.0008 
"09003","4772.00","06093","Hartford CT","West Suffield, CT",1242,1 
"09003","4803.00","06082","Hartford CT","Enfield, CT",953,1 
"09003","4804.00","06082","Hartford CT","Enfield, CT",1465,1 
"09003","4805.00","06082","Hartford CT","Enfield, CT",1387,1 
"09003","4806.00","06082","Hartford CT","Enfield, CT",2297,1 
"09003","4807.00","06082","Hartford CT","Enfield, CT",861,1 
"09003","4808.00","06082","Hartford CT","Enfield, CT",2041,1 
"09003","4809.00","06082","Hartford CT","Enfield, CT",916,1 
"09003","4810.00","06082","Hartford CT","Enfield, CT",1314,1 
"09003","4811.00","06082","Hartford CT","Enfield, CT",1549,1 
"09003","4812.00","06082","Hartford CT","Enfield, CT",1764,1 
"09003","4813.00","06082","Hartford CT","Enfield, CT",1196,1 
"09003","4841.00","06016","Hartford CT","Broad Brook, CT",398,0.1414 
"09003","4841.00","06088","Hartford CT","East Windsor, CT",2416,0.8586 
"09003","4842.00","06016","Hartford CT","Broad Brook, CT",2534,1 
"09003","4871.00","06074","Hartford CT","South Windsor, CT",2617,1 
"09003","4872.01","06042","Hartford CT","Manchester, CT",2,0.0011 
"09003","4872.01","06074","Hartford CT","South Windsor, CT",1787,0.9989 
"09003","4872.02","06074","Hartford CT","South Windsor, CT",1162,1 
"09003","4873.00","06074","Hartford CT","South Windsor, CT",640,1 
"09003","4874.00","06074","Hartford CT","South Windsor, CT",1081,1 
"09003","4875.00","06074","Hartford CT","South Windsor, CT",3515,1 
"09003","4901.00","06067","Hartford CT","Rocky Hill, CT",2807,1 
"09003","4903.03","06067","Hartford CT","Rocky Hill, CT",2121,1 
"09003","4903.04","06037","Hartford CT","Berlin, CT",31,0.0192 
"09003","4903.04","06067","Hartford CT","Rocky Hill, CT",1580,0.9808 
"09003","4921.00","06109","Hartford CT","Wethersfield, CT",1497,1 
"09003","4922.00","06109","Hartford CT","Wethersfield, CT",1798,1 
"09003","4923.00","06109","Hartford CT","Wethersfield, CT",2838,1 
"09003","4924.00","06109","Hartford CT","Wethersfield, CT",1211,1 
"09003","4925.00","06109","Hartford CT","Wethersfield, CT",1446,1 
"09003","4926.00","06109","Hartford CT","Wethersfield, CT",3019,1 
"09003","4941.00","06111","Hartford CT","Newington, CT",2880,1 
"09003","4942.01","06111","Hartford CT","Newington, CT",1871,1 
"09003","4942.02","06111","Hartford CT","Newington, CT",1200,1 
"09003","4943.00","06111","Hartford CT","Newington, CT",1631,1 
"09003","4944.00","06111","Hartford CT","Newington, CT",2055,1 
"09003","4945.00","06111","Hartford CT","Newington, CT",1909,1 
"09003","4946.00","06111","Hartford CT","Newington, CT",1673,1 
"09003","4961.00","06110","Hartford CT","West Hartford, CT",1184,1 
"09003","4962.00","06110","Hartford CT","West Hartford, CT",2047,1 
"09003","4963.00","06107","Hartford CT","West Hartford, CT",922,0.5784 
"09003","4963.00","06110","Hartford CT","West Hartford, CT",672,0.4216 
"09003","4964.00","06107","Hartford CT","West Hartford, CT",976,0.8335 
"09003","4964.00","06110","Hartford CT","West Hartford, CT",195,0.1665 
"09003","4965.00","06107","Hartford CT","West Hartford, CT",1114,1 
"09003","4966.00","06107","Hartford CT","West Hartford, CT",1204,1 
"09003","4967.00","06119","Hartford CT","West Hartford, CT",1767,1 
"09003","4968.00","06110","Hartford CT","West Hartford, CT",1428,1 
"09003","4969.00","06105","Hartford CT","Hartford, CT",68,0.0212 
"09003","4969.00","06107","Hartford CT","West Hartford, CT",385,0.1199 
"09003","4969.00","06119","Hartford CT","West Hartford, CT",2758,0.8589 
"09003","4970.00","06105","Hartford CT","Hartford, CT",141,0.0883 
"09003","4970.00","06107","Hartford CT","West Hartford, CT",475,0.2974 
"09003","4970.00","06117","Hartford CT","West Hartford, CT",33,0.0207 
"09003","4970.00","06119","Hartford CT","West Hartford, CT",948,0.5936 
"09003","4971.00","06105","Hartford CT","Hartford, CT",61,0.0285 
"09003","4971.00","06107","Hartford CT","West Hartford, CT",363,0.1694 
"09003","4971.00","06119","Hartford CT","West Hartford, CT",1719,0.8021 
"09003","4972.00","06117","Hartford CT","West Hartford, CT",973,1 
"09003","4973.00","06105","Hartford CT","Hartford, CT",21,0.0116 
"09003","4973.00","06117","Hartford CT","West Hartford, CT",1791,0.9884 
"09003","4974.00","06107","Hartford CT","West Hartford, CT",643,0.4233 
"09003","4974.00","06117","Hartford CT","West Hartford, CT",876,0.5767 
"09003","4975.00","06117","Hartford CT","West Hartford, CT",1777,1 
"09003","4976.00","06107","Hartford CT","West Hartford, CT",1018,1 
"09003","4977.00","06107","Hartford CT","West Hartford, CT",830,0.4938 
"09003","4977.00","06117","Hartford CT","West Hartford, CT",851,0.5062 
"09003","5001.00","06114","Hartford CT","Hartford, CT",1540,1 
"09003","5002.00","06114","Hartford CT","Hartford, CT",952,1 
"09003","5003.00","06106","Hartford CT","Hartford, CT",704,0.6724 
"09003","5003.00","06114","Hartford CT","Hartford, CT",343,0.3276 
"09003","5004.00","06106","Hartford CT","Hartford, CT",760,0.8952 
"09003","5004.00","06114","Hartford CT","Hartford, CT",89,0.1048 
"09003","5005.00","06106","Hartford CT","Hartford, CT",897,1 
"09003","5009.00","06120","Hartford CT","Hartford, CT",831,1 
"09003","5012.00","06112","Hartford CT","Hartford, CT",301,0.2931 
"09003","5012.00","06120","Hartford CT","Hartford, CT",726,0.7069 
"09003","5013.00","06120","Hartford CT","Hartford, CT",676,1 
"09003","5014.00","06112","Hartford CT","Hartford, CT",1257,1 
"09003","5015.00","06112","Hartford CT","Hartford, CT",1577,1 
"09003","5017.00","06112","Hartford CT","Hartford, CT",120,0.2091 
"09003","5017.00","06120","Hartford CT","Hartford, CT",454,0.7909 
"09003","5018.00","06112","Hartford CT","Hartford, CT",380,0.3248 
"09003","5018.00","06120","Hartford CT","Hartford, CT",790,0.6752 
"09003","5021.00","06103","Hartford CT","Hartford, CT",2102,0.9175 
"09003","5021.00","06106","Hartford CT","Hartford, CT",187,0.0816 
"09003","5021.00","06120","Hartford CT","Hartford, CT",2,0.0009 
"09003","5023.00","06114","Hartford CT","Hartford, CT",2162,1 
"09003","5024.00","06114","Hartford CT","Hartford, CT",2342,1 
"09003","5025.00","06114","Hartford CT","Hartford, CT",837,1 
"09003","5026.00","06106","Hartford CT","Hartford, CT",71,0.0481 
"09003","5026.00","06114","Hartford CT","Hartford, CT",1405,0.9519 
"09003","5027.00","06106","Hartford CT","Hartford, CT",1125,0.6872 
"09003","5027.00","06114","Hartford CT","Hartford, CT",512,0.3128 
"09003","5028.00","06106","Hartford CT","Hartford, CT",1200,1 
"09003","5029.00","06106","Hartford CT","Hartford, CT",1418,1 
"09003","5030.00","06106","Hartford CT","Hartford, CT",1400,1 
"09003","5031.01","06105","Hartford CT","Hartford, CT",926,1 
"09003","5031.02","06105","Hartford CT","Hartford, CT",2021,1 
"09003","5033.00","06105","Hartford CT","Hartford, CT",1532,1 
"09003","5035.00","06112","Hartford CT","Hartford, CT",700,1 
"09003","5037.00","06112","Hartford CT","Hartford, CT",1087,1 
"09003","5038.00","06105","Hartford CT","Hartford, CT",20,0.3333 
"09003","5038.00","06112","Hartford CT","Hartford, CT",40,0.6667 
"09003","5039.00","06112","Hartford CT","Hartford, CT",1853,1 
"09003","5040.00","06112","Hartford CT","Hartford, CT",1242,1 
"09003","5041.00","06106","Hartford CT","Hartford, CT",772,1 
"09003","5042.00","06105","Hartford CT","Hartford, CT",2680,0.9613 
"09003","5042.00","06106","Hartford CT","Hartford, CT",108,0.0387 
"09003","5043.00","06106","Hartford CT","Hartford, CT",884,1 
"09003","5045.00","06106","Hartford CT","Hartford, CT",1378,1 
"09003","5048.00","06106","Hartford CT","Hartford, CT",1162,0.6752 
"09003","5048.00","06114","Hartford CT","Hartford, CT",559,0.3248 
"09003","5049.00","06106","Hartford CT","Hartford, CT",1705,1 
"09003","5101.00","06108","Hartford CT","East Hartford, CT",917,1 
"09003","5102.00","06108","Hartford CT","East Hartford, CT",1037,1 
"09003","5103.00","06108","Hartford CT","East Hartford, CT",1663,1 
"09003","5104.00","06108","Hartford CT","East Hartford, CT",2460,1 
"09003","5105.00","06108","Hartford CT","East Hartford, CT",106,0.0715 
"09003","5105.00","06118","Hartford CT","East Hartford, CT",1376,0.9285 
"09003","5106.00","06108","Hartford CT","East Hartford, CT",49,0.0213 
"09003","5106.00","06118","Hartford CT","East Hartford, CT",2250,0.9787 
"09003","5107.00","06118","Hartford CT","East Hartford, CT",2050,1 
"09003","5108.00","06118","Hartford CT","East Hartford, CT",1508,1 
"09003","5109.00","06118","Hartford CT","East Hartford, CT",1469,1 
"09003","5110.00","06118","Hartford CT","East Hartford, CT",1403,1 
"09003","5111.00","06118","Hartford CT","East Hartford, CT",1416,1 
"09003","5112.00","06108","Hartford CT","East Hartford, CT",1310,1 
"09003","5113.00","06108","Hartford CT","East Hartford, CT",1468,1 
"09003","5114.00","06108","Hartford CT","East Hartford, CT",879,1 
"09003","5141.01","06042","Hartford CT","Manchester, CT",1311,1 
"09003","5141.03","06042","Hartford CT","Manchester, CT",2058,1 
"09003","5141.04","06042","Hartford CT","Manchester, CT",2001,1 
"09003","5142.00","06042","Hartford CT","Manchester, CT",1554,1 
"09003","5143.00","06040","Hartford CT","Manchester, CT",816,0.4469 
"09003","5143.00","06042","Hartford CT","Manchester, CT",1010,0.5531 
"09003","5144.00","06040","Hartford CT","Manchester, CT",858,0.4133 
"09003","5144.00","06042","Hartford CT","Manchester, CT",1218,0.5867 
"09003","5145.00","06040","Hartford CT","Manchester, CT",1217,0.6429 
"09003","5145.00","06042","Hartford CT","Manchester, CT",676,0.3571 
"09003","5146.00","06040","Hartford CT","Manchester, CT",2547,1 
"09003","5147.00","06040","Hartford CT","Manchester, CT",2289,1 
"09003","5148.00","06040","Hartford CT","Manchester, CT",1441,1 
"09003","5149.00","06040","Hartford CT","Manchester, CT",177,0.1433 
"09003","5149.00","06042","Hartford CT","Manchester, CT",1058,0.8567 
"09003","5150.00","06040","Hartford CT","Manchester, CT",1240,1 
"09003","5151.01","06040","Hartford CT","Manchester, CT",1002,1 
"09003","5151.02","06040","Hartford CT","Manchester, CT",2475,1 
"09003","5152.00","06040","Hartford CT","Manchester, CT",1497,1 
"09003","5201.00","06033","Hartford CT","Glastonbury, CT",2192,1 
"09003","5202.01","06033","Hartford CT","Glastonbury, CT",1341,1 
"09003","5202.02","06033","Hartford CT","Glastonbury, CT",804,0.5167 
"09003","5202.02","06073","Hartford CT","South Glastonbury, CT",752,0.4833 
"09003","5203.01","06033","Hartford CT","Glastonbury, CT",2068,1 
"09003","5203.02","06033","Hartford CT","Glastonbury, CT",2527,1 
"09003","5204.00","06033","Hartford CT","Glastonbury, CT",2917,0.9391 
"09003","5204.00","06073","Hartford CT","South Glastonbury, CT",189,0.0608 
"09003","5205.01","06033","Hartford CT","Glastonbury, CT",466,0.2756 
"09003","5205.01","06073","Hartford CT","South Glastonbury, CT",1225,0.7244 
"09003","5241.00","06447","Hartford CT","Marlborough, CT",2388,1 
"09003","5242.00","06067","Hartford CT","Rocky Hill, CT",2780,1 
"09003","5243.00","06082","Hartford CT","Enfield, CT",1998,1 
"09003","5244.00","06095","Hartford CT","Windsor, CT",13,0.0092 
"09003","5244.00","06120","Hartford CT","Hartford, CT",1393,0.9908 
"09003","5245.01","06105","Hartford CT","Hartford, CT",798,0.4607 
"09003","5245.01","06106","Hartford CT","Hartford, CT",934,0.5393 
"09003","5245.02","06105","Hartford CT","Hartford, CT",1171,1 
"09003","5246.00","06105","Hartford CT","Hartford, CT",1649,0.9136 
"09003","5246.00","06106","Hartford CT","Hartford, CT",102,0.0565 
"09003","5246.00","06112","Hartford CT","Hartford, CT",54,0.0299 
"09003","5247.00","06106","Hartford CT","Hartford, CT",1281,0.9779 
"09003","5247.00","06110","Hartford CT","West Hartford, CT",29,0.0221 
"09003","9801.00","06120","Hartford CT","Hartford, CT",6,1 
"09005","2501.00","06752","Litchfield CT","Bridgewater, CT",863,1 
"09005","2531.00","06776","Litchfield CT","New Milford, CT",1566,1 
"09005","2532.00","06776","Litchfield CT","New Milford, CT",2781,1 
"09005","2534.00","06755","Litchfield CT","Gaylordsville, CT",223,0.079 
"09005","2534.00","06776","Litchfield CT","New Milford, CT",2562,0.9082 
"09005","2534.00","06784","Litchfield CT","Sherman, CT",36,0.0128 
"09005","2535.00","06755","Litchfield CT","Gaylordsville, CT",248,0.1006 
"09005","2535.00","06776","Litchfield CT","New Milford, CT",2200,0.8925 
"09005","2535.00","06794","Litchfield CT","Washington Depot, CT",17,0.0069 
"09005","2602.00","06018","Litchfield CT","Canaan, CT",1297,0.8198 
"09005","2602.00","06024","Litchfield CT","East Canaan, CT",285,0.1802 
"09005","2611.00","06031","Litchfield CT","Falls Village, CT",135,0.0536 
"09005","2611.00","06039","Litchfield CT","Lakeville, CT",1298,0.5153 
"09005","2611.00","06068","Litchfield CT","Salisbury, CT",993,0.3942 
"09005","2611.00","06079","Litchfield CT","Taconic, CT (PO boxes)",93,0.0369 
"09005","2621.00","06069","Litchfield CT","Sharon, CT",1574,0.913 
"09005","2621.00","06754","Litchfield CT","Cornwall Bridge, CT",20,0.0116 
"09005","2621.00","06796","Litchfield CT","West Cornwall, CT",130,0.0754 
"09005","2632.00","06031","Litchfield CT","Falls Village, CT",25,0.025 
"09005","2632.00","06753","Litchfield CT","Cornwall, CT (PO boxes)",63,0.0629 
"09005","2632.00","06754","Litchfield CT","Cornwall Bridge, CT",293,0.2924 
"09005","2632.00","06756","Litchfield CT","Goshen, CT",3,0.003 
"09005","2632.00","06759","Litchfield CT","Litchfield, CT",61,0.0609 
"09005","2632.00","06796","Litchfield CT","West Cornwall, CT",557,0.5559 
"09005","2651.00","06754","Litchfield CT","Cornwall Bridge, CT",493,0.6241 
"09005","2651.00","06759","Litchfield CT","Litchfield, CT",4,0.0051 
"09005","2651.00","06777","Litchfield CT","New Preston Marble Dale, CT",293,0.3709 
"09005","2661.00","06754","Litchfield CT","Cornwall Bridge, CT",38,0.0225 
"09005","2661.00","06757","Litchfield CT","Kent, CT",1205,0.7143 
"09005","2661.00","06785","Litchfield CT","South Kent, CT",444,0.2632 
"09005","2671.00","06776","Litchfield CT","New Milford, CT",2,0.001 
"09005","2671.00","06777","Litchfield CT","New Preston Marble Dale, CT",780,0.3794 
"09005","2671.00","06793","Litchfield CT","Washington, CT",675,0.3283 
"09005","2671.00","06794","Litchfield CT","Washington Depot, CT",599,0.2913 
"09005","2681.00","06752","Litchfield CT","Bridgewater, CT",3,0.0026 
"09005","2681.00","06783","Litchfield CT","Roxbury, CT",1160,0.9974 
"09005","2901.00","06063","Litchfield CT","Barkhamsted, CT",1480,0.9451 
"09005","2901.00","06065","Litchfield CT","Riverton, CT",69,0.0441 
"09005","2901.00","06098","Litchfield CT","Winsted, CT",17,0.0109 
"09005","2931.00","06021","Litchfield CT","Colebrook, CT",694,1 
"09005","2961.00","06058","Litchfield CT","Norfolk, CT",32,0.0187 
"09005","2961.00","06756","Litchfield CT","Goshen, CT",1648,0.9649 
"09005","2961.00","06759","Litchfield CT","Litchfield, CT",28,0.0164 
"09005","2983.00","06791","Litchfield CT","Harwinton, CT",1203,1 
"09005","2984.00","06791","Litchfield CT","Harwinton, CT",1110,1 
"09005","3001.00","06750","Litchfield CT","Bantam, CT",779,0.5544 
"09005","3001.00","06759","Litchfield CT","Litchfield, CT",626,0.4456 
"09005","3004.00","06759","Litchfield CT","Litchfield, CT",922,0.9903 
"09005","3004.00","06791","Litchfield CT","Harwinton, CT",9,0.0097 
"09005","3005.00","06759","Litchfield CT","Litchfield, CT",1080,0.6626 
"09005","3005.00","06778","Litchfield CT","Northfield, CT",523,0.3209 
"09005","3005.00","06787","Litchfield CT","Thomaston, CT",27,0.0166 
"09005","3031.00","06758","Litchfield CT","Lakeside, CT",24,0.0192 
"09005","3031.00","06763","Litchfield CT","Morris, CT",1229,0.9808 
"09005","3061.00","06057","Litchfield CT","New Hartford, CT",2855,0.9619 
"09005","3061.00","06061","Litchfield CT","Pine Meadow, CT (PO boxes)",104,0.035 
"09005","3061.00","06790","Litchfield CT","Torrington, CT",9,0.003 
"09005","3101.00","06790","Litchfield CT","Torrington, CT",1962,1 
"09005","3102.00","06790","Litchfield CT","Torrington, CT",1399,1 
"09005","3103.00","06790","Litchfield CT","Torrington, CT",988,1 
"09005","3104.00","06790","Litchfield CT","Torrington, CT",1206,0.9885 
"09005","3104.00","06791","Litchfield CT","Harwinton, CT",14,0.0115 
"09005","3105.00","06790","Litchfield CT","Torrington, CT",919,1 
"09005","3106.01","06790","Litchfield CT","Torrington, CT",1404,1 
"09005","3106.02","06790","Litchfield CT","Torrington, CT",1962,1 
"09005","3107.00","06790","Litchfield CT","Torrington, CT",2488,1 
"09005","3108.01","06790","Litchfield CT","Torrington, CT",1177,1 
"09005","3108.03","06790","Litchfield CT","Torrington, CT",2353,1 
"09005","3108.04","06759","Litchfield CT","Litchfield, CT",28,0.024 
"09005","3108.04","06790","Litchfield CT","Torrington, CT",1140,0.976 
"09005","3201.01","06098","Litchfield CT","Winsted, CT",786,1 
"09005","3201.02","06098","Litchfield CT","Winsted, CT",2254,1 
"09005","3202.00","06098","Litchfield CT","Winsted, CT",2313,0.978 
"09005","3202.00","06790","Litchfield CT","Torrington, CT",52,0.022 
"09005","3421.00","06751","Litchfield CT","Bethlehem, CT",1597,0.995 
"09005","3421.00","06795","Litchfield CT","Watertown, CT",8,0.005 
"09005","3491.00","06787","Litchfield CT","Thomaston, CT",2083,1 
"09005","3492.00","06787","Litchfield CT","Thomaston, CT",1257,1 
"09005","3601.00","06795","Litchfield CT","Watertown, CT",2250,1 
"09005","3602.00","06795","Litchfield CT","Watertown, CT",2984,1 
"09005","3603.00","06779","Litchfield CT","Oakville, CT",1444,0.9972 
"09005","3603.00","06795","Litchfield CT","Watertown, CT",4,0.0028 
"09005","3604.00","06779","Litchfield CT","Oakville, CT",2121,0.864 
"09005","3604.00","06795","Litchfield CT","Watertown, CT",334,0.136 
"09005","3621.01","06798","Litchfield CT","Woodbury, CT",2137,1 
"09005","3621.02","06798","Litchfield CT","Woodbury, CT",2447,1 
"09005","4253.00","06782","Litchfield CT","Plymouth, CT",297,0.1752 
"09005","4253.00","06786","Litchfield CT","Terryville, CT",1393,0.8218 
"09005","4253.00","06787","Litchfield CT","Thomaston, CT",5,0.0029 
"09005","4254.00","06782","Litchfield CT","Plymouth, CT",691,0.3571 
"09005","4254.00","06786","Litchfield CT","Terryville, CT",1244,0.6429 
"09005","4255.00","06786","Litchfield CT","Terryville, CT",1521,1 
"09005","4256.01","06058","Litchfield CT","Norfolk, CT",932,1 
"09005","4256.02","06031","Litchfield CT","Falls Village, CT",639,1 
"09005","4257.00","06776","Litchfield CT","New Milford, CT",2295,1 
"09007","5411.00","06457","Middlesex CT","Middletown, CT",1263,1 
"09007","5412.00","06457","Middlesex CT","Middletown, CT",2534,1 
"09007","5413.01","06457","Middlesex CT","Middletown, CT",1346,1 
"09007","5413.02","06457","Middlesex CT","Middletown, CT",2255,1 
"09007","5414.01","06457","Middlesex CT","Middletown, CT",1248,1 
"09007","5414.02","06457","Middlesex CT","Middletown, CT",2805,1 
"09007","5415.00","06457","Middlesex CT","Middletown, CT",721,0.9836 
"09007","5415.00","06459","Middlesex CT","Middletown, CT",12,0.0164 
"09007","5416.00","06457","Middlesex CT","Middletown, CT",951,1 
"09007","5417.00","06457","Middlesex CT","Middletown, CT",1619,1 
"09007","5420.00","06457","Middlesex CT","Middletown, CT",2088,1 
"09007","5421.00","06457","Middlesex CT","Middletown, CT",1501,0.9823 
"09007","5421.00","06459","Middlesex CT","Middletown, CT",27,0.0177 
"09007","5422.00","06457","Middlesex CT","Middletown, CT",754,1 
"09007","5501.00","06414","Middlesex CT","Cobalt, CT (PO boxes)",101,0.0376 
"09007","5501.00","06424","Middlesex CT","East Hampton, CT",2584,0.9624 
"09007","5502.01","06424","Middlesex CT","East Hampton, CT",1605,1 
"09007","5502.02","06414","Middlesex CT","Cobalt, CT (PO boxes)",19,0.0141 
"09007","5502.02","06424","Middlesex CT","East Hampton, CT",1160,0.8612 
"09007","5502.02","06456","Middlesex CT","Middle Haddam, CT (PO boxes)",168,0.1247 
"09007","5601.00","06414","Middlesex CT","Cobalt, CT (PO boxes)",1,0.0004 
"09007","5601.00","06480","Middlesex CT","Portland, CT",2449,0.9996 
"09007","5602.00","06480","Middlesex CT","Portland, CT",1678,1 
"09007","5701.00","06416","Middlesex CT","Cromwell, CT",2248,1 
"09007","5702.00","06416","Middlesex CT","Cromwell, CT",1356,1 
"09007","5703.00","06416","Middlesex CT","Cromwell, CT",2558,1 
"09007","5801.00","06455","Middlesex CT","Middlefield, CT",1302,0.6918 
"09007","5801.00","06481","Middlesex CT","Rockfall, CT",580,0.3082 
"09007","5851.00","06422","Middlesex CT","Durham, CT",2828,1 
"09007","5901.01","06424","Middlesex CT","East Hampton, CT",185,0.1038 
"09007","5901.01","06438","Middlesex CT","Haddam, CT",1062,0.596 
"09007","5901.01","06441","Middlesex CT","Higganum, CT",535,0.3002 
"09007","5901.02","06438","Middlesex CT","Haddam, CT",41,0.0233 
"09007","5901.02","06441","Middlesex CT","Higganum, CT",1717,0.9767 
"09007","5951.01","06415","Middlesex CT","Colchester, CT",643,0.3435 
"09007","5951.01","06420","Middlesex CT","Salem, CT",23,0.0123 
"09007","5951.01","06423","Middlesex CT","East Haddam, CT",1206,0.6442 
"09007","5951.02","06423","Middlesex CT","East Haddam, CT",1088,0.4177 
"09007","5951.02","06469","Middlesex CT","Moodus, CT",1517,0.5823 
"09007","6001.00","06412","Middlesex CT","Chester, CT",1793,1 
"09007","6101.00","06413","Middlesex CT","Clinton, CT",1151,1 
"09007","6102.00","06413","Middlesex CT","Clinton, CT",2165,0.9927 
"09007","6102.00","06498","Middlesex CT","Westbrook, CT",16,0.0073 
"09007","6103.00","06413","Middlesex CT","Clinton, CT",1693,1 
"09007","6104.00","06413","Middlesex CT","Clinton, CT",1258,1 
"09007","6201.00","06417","Middlesex CT","Deep River, CT",2112,1 
"09007","6301.01","06409","Middlesex CT","Centerbrook, CT",382,0.1957 
"09007","6301.01","06426","Middlesex CT","Essex, CT",432,0.2213 
"09007","6301.01","06442","Middlesex CT","Ivoryton, CT",1138,0.583 
"09007","6301.02","06426","Middlesex CT","Essex, CT",1377,1 
"09007","6401.00","06419","Middlesex CT","Killingworth, CT",2601,1 
"09007","6701.00","06475","Middlesex CT","Old Saybrook, CT",2475,1 
"09007","6702.00","06475","Middlesex CT","Old Saybrook, CT",3395,1 
"09007","6801.01","06498","Middlesex CT","Westbrook, CT",1188,1 
"09007","6801.02","06498","Middlesex CT","Westbrook, CT",2788,1 
"09007","6802.00","06457","Middlesex CT","Middletown, CT",2547,1 
"09009","1201.00","06418","New Haven CT","Derby, CT",2872,1 
"09009","1202.00","06401","New Haven CT","Ansonia, CT",19,0.0066 
"09009","1202.00","06418","New Haven CT","Derby, CT",2868,0.9934 
"09009","1251.00","06401","New Haven CT","Ansonia, CT",1747,0.9949 
"09009","1251.00","06418","New Haven CT","Derby, CT",9,0.0051 
"09009","1252.00","06401","New Haven CT","Ansonia, CT",2646,1 
"09009","1253.00","06401","New Haven CT","Ansonia, CT",2198,1 
